1723,"Відокремлений підрозділ ""Ровеньківський гуманітарно-педагогічний коледж Луганського національного університету імені Тараса Шевченка""",РГПК ЛНУ імені Тараса Шевченка,81,38762223,Державна,Міністерство освіти і науки України,Коледж,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, РОВЕНЬКИ, РОВЕНЬКИ, 94707: Гагаріна 25а,064 33 254 87,,Фінінко Олена Євгенівна,в.о. директора,,,,
1724,"Відокремлений підрозділ ""Старобільський гуманітарно-педагогічний коледж Луганського національного університету імені Тараса Шевченка""",СГПК ЛНУ імені Тараса Шевченка,81,38762218,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, СТАРОБІЛЬСЬКИЙ РАЙОН/М.СТАРОБІЛЬСЬК, СТАРОБІЛЬСЬК, 92700: Гоголя 1,064 612 26 70,,Ковпак Олена Сергіївна,директор,,,,
1725,Коледж Луганського національного університету імені Тараса Шевченка,Коледж ЛНУ  імені Тараса Шевченка,81,38762239,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК, СТАРОБІЛЬСЬКИЙ РАЙОН/М.СТАРОБІЛЬСЬК, СТАРОБІЛЬСЬК, 92703: Гоголя 1,064 259 90 08,lknu@ukr.net,Мотунова Наталія Вікторівна,директор,,,,
1729,"""Вінницький коледж менеджменту"" Товариство з обмеженою відповідальністю","""ВКМ"",ТОВ",0,20094546,Приватна,Без підпорядкування,Коледж,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ, ВІННИЦЯ, ЗАМОСТЯНСЬКИЙ, 21107: Фрунзе 4,(0433) 22 00 77,vin.college@ukr.net,Дідичук Лідія Анатоліївна,директор,,,,
1730,Вінницький коледж економіки та підприємництва Тернопільського національного економічного університету,ВКЕП ТНЕУ,171,38417484,Державна,Міністерство освіти і науки України,Коледж,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ, ВІННИЦЯ, ВІННИЦЯ, 21030: Гонти 37,(0432) 55-49-55,vietane@vinnitsa.com,Добіжа Наталія Володимирівна,директор,,,,
1757,Івано-Франківський обласний інститут післядипломної педагогічної освіти,Обласний інститут післядипломної педагогічної освіти,0,2136376,Комунальна,Департамент освіти і науки Івано-Франківської обласної державної адміністрації,Інститут,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, ІВАНО-ФРАНКІВСЬК, ІВАНО-ФРАНКІВСЬК, 76018: Міцкевича 3,(03422)22493, (03422)22387, (03422)25387,mail@oippo.if.ua,Зуб'як Роман Миколайович,ректор,,
1884,"Коледж Комунального вищого навчального закладу ""Житомирський інститут медсестринства"" Житомирської обласної ради","Коледж КВНЗ ""ЖІМ"" Житомирської обласної ради",319,38741816,Комунальна,Обласна рада,Коледж,ЖИТОМИРСЬКА ОБЛАСТЬ/М.ЖИТОМИР,ЖИТОМИРСЬКА ОБЛАСТЬ/М.ЖИТОМИР, ЖИТОМИР, КОРОЛЬОВСЬКИЙ, 10002: Велика Бердичівська 46/15,412430891,zhitomir.nursing@gmail.com,Піскарьова Антоніна Іванівна,директор,,,,
2118,"Відокремлений структурний підрозділ ""Інститут інноваційної освіти Київського національного університету будівництва і архітектури""",ВСП ІІО КНУБА,127,38639433,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, СОЛОМ'ЯНСЬКИЙ, СОЛОМ'ЯНСЬКИЙ, 03037: Освіти 4,(044) 2752056,office@ipo-knuba.edu.ua,Фінін Георгій Семенович,директор,,,,
2199,"Гуманітарно-економічний коледж Вищого навчального закладу ""Відкритий міжнародний університет розвитку людини ""Україна""","Гуманітарно-економічний коледж Університету ""Україна""",217,38537701,Приватна,Без підпорядкування,Коледж,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД, ХУСТ, ХУСТ, 90400: Заводська 1-А,(03142)53160,kip_gek@meta.ua,Чопей Вікторія Степанівна,директор,,,,
2300,"Білоцерківський коледж вищого навчального закладу ""Відкритий міжнародний університет розвитку людини ""Україна""","Білоцерківський коледж Університету ""Україна""",217,38536891,Приватна,Без підпорядкування,Відокремлений підрозділ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ, БІЛА ЦЕРКВА, БІЛА ЦЕРКВА, 09100: 2-й Комсомольський 42,04563 866 80,bc-uu@mail.ru,Юхименко Петро Іванович,директор,,,,
2354,"Рівненський коледж вищого навчального закладу ""Відкритий міжнародний університет розвитку людини ""Україна""","Рівненський коледж університету ""Україна""",217,38537738,Приватна,Без підпорядкування,Коледж,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ, РІВНЕ, РІВНЕ, 33028: Котляревського 1-в,(0362) 22 13 05,koleg.rv@ukr.net,Ладюк Ольга Дмитрівна,директор,,,,
2355,"Миколаївський коледж Вищого навчального закладу ""Відкритий міжнародний університет розвитку людини ""Україна""","Миколаївський коледж Університету ""Україна""",217,38537722,Приватна,Без підпорядкування,Відокремлений підрозділ,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ, МИКОЛАЇВ, ЦЕНТРАЛЬНИЙ, 54003: 2-А Військова 22,(05125) 517 28,admin@ukraine.mk.ua,Вдовиченко Раїса Петрівна,директор,,,,
2411,Бурштинський торговельно-економічний коледж Київського національного торговельно-економічного університету,,196,38293011,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, ГАЛИЦЬКИЙ РАЙОН/М.ГАЛИЧ, БУРШТИН, 77111: Ольги Басараб 1,(034) 384 21 74,btek@mail.ua,Козак Андрій Романович,директор,,,,
2526,"Волинський коледж Приватного вищого навчального закладу ""Міжнародний науково-технічний університет імені академіка Юрія Бугая""",ВКМНТУ,195,38690505,Приватна,Без підпорядкування,Коледж,ВОЛИНСЬКА ОБЛАСТЬ/М.ЛУЦЬК,ВОЛИНСЬКА ОБЛАСТЬ/М.ЛУЦЬК, ЛУЦЬК, ЛУЦЬК, 43020: Сагайдачного 6,332751442,lbi@lbi.lutsk.ua,Гнатюк Наталія Євгеніївна,директор,,,,
2527,"Полтавський бізнес-коледж Приватного вищого навчального закладу ""Міжнародний науково-технічний університет імені академіка Юрія Бугая""",,195,38690526,Приватна,Без підпорядкування,Відокремлений підрозділ,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА, ПОЛТАВА, КИЇВСЬКИЙ, 36039: Сінна 7,0532 50 81 78,malikova18@mail.ru,Лавриненко Сергій Іванович,директор,,,,
2528,"Коледж Приватного вищого навчального закладу ""Міжнародний науково-технічний університет імені академіка Юрія Бугая""",КМНТУ,195,38690510,Приватна,Без підпорядкування,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, ДЕСНЯНСЬКИЙ, ДЕСНЯНСЬКИЙ, 02660: Магнітогорський 3,445592433,komisiya@istu.edu.ua,Бугай Владислав Юрійович,директор,,,,
2531,"Приватний вищий навчальний заклад ""Міжнародний коледж Святого Луки""","ПВНЗ ""Міжнародний коледж Святого Луки""",0,38078293,Приватна,Без підпорядкування,Коледж,М.КИЇВ,М.КИЇВ, ДАРНИЦЬКИЙ, ДАРНИЦЬКИЙ, 02091: Харківське 121/3,044 560 82 16,sv_lukia@ukr.net,Луценко Євген Валентинович, генеральний  директор,,,,
2555,Київський коледж економіки та менеджменту Міжгалузевої академії управління,,223,38814606,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, СОЛОМ'ЯНСЬКИЙ, СОЛОМ'ЯНСЬКИЙ, 03151: Ушинського 15,(044)242-38-66; 242-27-03,miu@miu.edu.ua,Хіміч Ольга Миколаївна,в.о. ректора,,,,
2574,"Медично-фармацевтичний коледж Приватного вищого навчального закладу ""Міжнародна академія екології та медицини""","МФК ПВНЗ ""МАЕМ""",1292,38139429,Приватна,Без підпорядкування,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, ДАРНИЦЬКИЙ, ДАРНИЦЬКИЙ, 02068: Анни Ахматової 9/18,044 560 89 65,maem.edu@mail.ru,Пенчукова Леся Олексіївна,директор,,,,
2588,"Коледж при Луганському інституті Приватного акціонерного товариства ""Вищий навчальний заклад ""Міжнародна академія управління персоналом""",Коледж при Луганському інституті МАУП,249,36375846,Приватна,Без підпорядкування,Коледж,ЛУГАНСЬКА ОБЛАСТЬ/М.ЛУГАНСЬК,М.КИЇВ, М.КИЇВ, М.КИЇВ, 03039: Фрометівська 2,,,Матвієнко Олег Ігорович,,,,,
2589,"Коледж при Житомирському інституті Приватного акціонерного товариства ""Вищий навчальний заклад ""Міжрегіональна академія управління персоналом""",Коледж при Житомирському інституті МАУП,249,36482918,Приватна,Без підпорядкування,Відокремлений підрозділ,ЖИТОМИРСЬКА ОБЛАСТЬ/М.ЖИТОМИР,ЖИТОМИРСЬКА ОБЛАСТЬ/М.ЖИТОМИР, ЖИТОМИР, БОГУНСЬКИЙ, 10003: Перемоги 26,(0412) 42 34 30,ztmaup@ukr.net,Семенюк Тамара Всеволодівна,директор,,,,
2590,"Коледж при Донецькому інституті Приватного акціонерного товариства ""Вищий навчальний заклад ""Міжрегіональна академія управління персоналом""",Коледж при Донецькому інституті МАУП,249,36376436,Приватна,Без підпорядкування,Коледж,ДОНЕЦЬКА ОБЛАСТЬ/М.ДОНЕЦЬК,М.КИЇВ, М.КИЇВ, М.КИЇВ, 03039: Фрометівська 2,,,Шконда Володимир Валентинович,директор,,,,
2591,"Коледж при Прикарпатському інституті імені Михайла Грушевського Приватного акціонерного товариства ""Вищий навчальний заклад ""Міжрегіональна академія управління персоналом""",,249,36376237,Приватна,Без підпорядкування,Відокремлений підрозділ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ТРУСКАВЕЦЬ, ТРУСКАВЕЦЬ, 82200: Івасюка 21,032 239 92 63,pi-maup@lviv.abbon.net,Ахекян Артем Микирдичович,директор,,,,
2615,Канівський коледж культури і мистецтв Уманського державного педагогічного університету імені Павла Тичини - відокремлений структурний підрозділ університету,,88,39088920,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЧЕРКАСЬКА ОБЛАСТЬ/М.ЧЕРКАСИ,ЧЕРКАСЬКА ОБЛАСТЬ/М.ЧЕРКАСИ, КАНІВ, КАНІВ, 19000: Федоренка 28,04736 360 84,,kaniv-uk@ukr.net,Тихомир Віктор Петрович,директор,,,
2624,Київський транспортно-технологічний коледж Київської державної академії водного транспорту імені гетьмана Петра Конашевича-Сагайдачного,,170,39033981,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, СОЛОМ'ЯНСЬКИЙ, СОЛОМ'ЯНСЬКИЙ, 03151: Вінницька 10,(044) 2490746,2490748,,Величко Ігор Олександрович,директор,,,
2625,Черкаський інститут пожежної безпеки імені Героїв Чорнобиля Національного університету цивільного захисту України,ЧІПБ ім.Героїв Чорнобиля НУЦЗ України,71,39117736,Державна,Державна служба України з надзвичайних ситуацій,Відокремлений підрозділ,ЧЕРКАСЬКА ОБЛАСТЬ/М.ЧЕРКАСИ,ЧЕРКАСЬКА ОБЛАСТЬ/М.ЧЕРКАСИ, ЧЕРКАСИ, СОСНІВСЬКИЙ, 18034: Онопрієнка 8,472550953,fire@fire.ck.ua,Тищенко Олександр Михайлович,В.о. начальника,,,,
2627,"Комунальний вищий навчальний заклад ""Коломийський педагогічний коледж Івано-Франківської обласної ради""","КВНЗ ""Коломийський педагогічний коледж Івано-Франківської обласної ради""",0,38996220,Комунальна,Департамент освіти і науки Івано-Франківської обласної державної адміністрації,Коледж,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, КОЛОМИЯ, КОЛОМИЯ, 78200: Івана Франка 12,03433 2-65-31, 03433 8-92-52,pedcol.if@ukr.net,Ковтун Валерій Іванович,директор,,,
2629,"Вінницький коледж вищого навчального закладу ""Відкритий міжнародний університет розвитку людини ""Україна""","Вінницький коледж Університету ""Україна""",217,39078598,Приватна,Без підпорядкування,Коледж,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ,ВІННИЦЬКА ОБЛАСТЬ/М.ВІННИЦЯ, ВІННИЦЯ, ВІННИЦЯ, 21050: Соборна 11,432676981, (0432)676989,vsei.vn.ua@ukr.net,Давиденко Ганна Віталіївна,директор,,,
2632,"Відокремлений структурний підрозділ ""Оріхівський коледж Таврійського державного агротехнологічного університету""",,148,39186862,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ, ОРІХІВСЬКИЙ РАЙОН/М.ОРІХІВ, ОРІХІВ, 70504: Тімірязєва 40,(061)414-32-93,otech@ukr.net,Наранович Віктор Анатолійович,директор,,,,
2635,Коледж Національної металургійної академії України,Коледж НМетАУ,134,39213817,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ДНІПРОПЕТРОВСЬК, ЛЕНІНСЬКИЙ, 49000: Мичуріна 2Б,(0562) 47-44-92, факс  (0562) 47-18-87,,Савченко Герман Георгійович,директор,,,
2636,"Відокремлений підрозділ Національного університету біоресурсів і природокористування  України  ""Бережанський агротехнічний коледж""",,7,39214900,Державна,Міністерство освіти і науки України,Коледж,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ, БЕРЕЖАНСЬКИЙ РАЙОН/М.БЕРЕЖАНИ, БЕРЕЖАНИ, 47501: Сонячна 4,03548 255 16,kolege@bati.ber.te.ua,Пилипишин Світлана Ігорівна,директор,,,,
2639,Надвірнянський коледж Національного транспортного університету,НК НТУ,24,38651796,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, НАДВІРНЯНСЬКИЙ РАЙОН/М.НАДВІРНА, НАДВІРНА, 78400: Соборна 177,(03475) 2-03-22, (0342) 50-18-79,ncntu@ukr.net,Нагорний Ростислав Васильович,директор,,,
2642,"Відокремлений підрозділ Національного університету біоресурсів і природокористування України ""Ніжинський  агротехнічний коледж""",Ніжинський агротехнічний коледж,7,39214962,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЧЕРНІГІВСЬКА ОБЛАСТЬ/М.ЧЕРНІГІВ,ЧЕРНІГІВСЬКА ОБЛАСТЬ/М.ЧЕРНІГІВ, НІЖИН, НІЖИН, 16600: Шевченка 26,463124537,natims@i.ua,Литовченко Олена Володимирівна,директор,,,,
2644,Дунайський факультет морського та річкового транспорту Київської державної академії водного транспорту імені гетьмана Петра Конашевича-Сагайдачного,ДФМРТ КДАВТ,170,38930640,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА, ІЗМАЇЛ, ІЗМАЇЛ, 68600: Фанагорійська 7,0,,Дакі Олена Анатоліївна,в.о.декана,,,,
2645,Полтавський юридичний коледж Національного юридичного університету імені Ярослава Мудрого,ПЮК НЮУ,274,39160048,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА, ПОЛТАВА, ОКТЯБРСЬКИЙ, 36011: Першотравневий 14,(0532) 56 01 42,poltava_college@nulau.edu.ua,Старостіна Любов Леонідівна,т.в.о. директора,,,,
2646,Коледж транспорту та комп`ютерних технологій Чернігівського національного технологічного університету,"ВСП ""КТКТ"" ЧНТУ",140,39235977,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЧЕРНІГІВСЬКА ОБЛАСТЬ/М.ЧЕРНІГІВ,ЧЕРНІГІВСЬКА ОБЛАСТЬ/М.ЧЕРНІГІВ, ЧЕРНІГІВ, ДЕСНЯНСЬКИЙ, 14030: Одинцова 25,046 341 09 - ф,chrmt@ukrpost.net,Радченко Віктор Миколайович,директор,,,,
2648,Шосткинський інститут Сумського державного університету,ШІ СумДУ,168,24020192,Державна,Міністерство освіти і науки України,Інститут,СУМСЬКА ОБЛАСТЬ/М.СУМИ,СУМСЬКА ОБЛАСТЬ/М.СУМИ, ШОСТКА, ШОСТКА, 41100: Інститутська 1,(054) 494 28 28,info@ishostka.sumdu.edu.ua,Акуленко Віталій Лук`янович,директор,,,,
2649,Конотопський інститут Сумського державного університету,КІСумДУ,168,24020208,Державна,Міністерство освіти і науки України,Інститут,СУМСЬКА ОБЛАСТЬ/М.СУМИ,СУМСЬКА ОБЛАСТЬ/М.СУМИ, КОНОТОП, КОНОТОП, 41600: Садова 39,544725095,kisumdu@konotop.org,Бібик Віталій Володимирович,директор,,,,
2650,Миколаївський коледж транспортної інфраструктури Дніпропетровського національного університету залізничного транспорту імені академіка В. Лазаряна,МКТІ ДНУЗТ,280,39044071,Державна,Міністерство освіти і науки України,Коледж,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ, МИКОЛАЇВ, ЗАВОДСЬКИЙ, 54020: Пушкінська 71,0512 49 23 90,miktzt@gmail.com,Діданов Віктор Іванович,директор,,,,
2651,Калуський коледж економіки, права та інформаційних технологій Івано-Франківського національного технічного університету нафти і газу,,165,39303706,Державна,Міністерство освіти і науки України,Коледж,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, КАЛУШ, КАЛУШ, 77300: Молодіжна 7,(03472) 6-18-08, 618 10 ф,kollege_if@mail.ru,Тимків Ганна Ярославівна,директор,,
2653,Львівський коледж транспортної інфраструктури Дніпропетровського національного університету залізничного транспорту імені академіка В. Лазаряна,,280,39044066,Державна,Міністерство освіти і науки України,Коледж,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ЛЬВІВ, ЛЬВІВ, 79011: Снопківська 47,322761489,direktor@lkti.lviv.ua,Гревцов Сергій Веніамінович,директор,,,,
2654,"Приватний вищий навчальний заклад ""Запорізький коледж технологій та дизайну""",,0,20479832,Приватна,Без підпорядкування,Коледж,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ, ЗАПОРІЖЖЯ, ЖОВТНЕВИЙ, 69054: Горького 173,(0612)644465; 629093,zktd@meta.ua,Наливайко Олена Григорівна,директор,,,,
2656,"Приватний вищий навчальний заклад ""Кіровоградський інститут державного та муніципального управління Класичного приватного університету""",ПВНЗ КІДМУ КПУ,0,38858340,Приватна,Без підпорядкування,Інститут,КІРОВОГРАДСЬКА ОБЛАСТЬ/М.КІРОВОГРАД,КІРОВОГРАДСЬКА ОБЛАСТЬ/М.КІРОВОГРАД, КІРОВОГРАД, ЛЕНІНСЬКИЙ, 25026: Колгоспна 73,522349901,522274640,kidmu_kpu2015@ukr.net,Литвин Іван Іванович,директор,,,
2659,Надслучанський інститут Національного університету водного господарства та природокористування,,9,38503405,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ, БЕРЕЗНІВСЬКИЙ РАЙОН/М.БЕРЕЗНЕ, БЕРЕЗНЕ, 34600: Чорновола 25,03653 567 46,lisinstitut@nuwm.edu.ua,Гончар Володимир Миколайович,директор,,,,
2660,"Приватний вищий навчальний заклад ""Академія рекреаційних технологій і права""","ПВНЗ ""АРТІП""",0,39246025,Приватна,Без підпорядкування,Академія,ВОЛИНСЬКА ОБЛАСТЬ/М.ЛУЦЬК,ВОЛИНСЬКА ОБЛАСТЬ/М.ЛУЦЬК, ЛУЦЬК, ЛУЦЬК, 43023: Карбишева 2,(03322)80197,academrtp@gmail.com,Сітовський Андрій Миколайович,ректор,,,,
2661,"Мелітопольський коледж вищого навчального закладу ""Відкритий міжнародний університет розвитку людини ""Україна""",,217,38536907,Приватна,Без підпорядкування,Коледж,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ,ЗАПОРІЗЬКА ОБЛАСТЬ/М.ЗАПОРІЖЖЯ, МЕЛІТОПОЛЬ, МЕЛІТОПОЛЬ, 72316: Дзержинського 380,061 944 44 36,,Брустінов Володимир Михайлович,директор,,,,
2664,Рівненський обласний інститут післядипломної педагогічної освіти,РОІППО,0,2139765,Комунальна,Управління освіти і науки Рівненської обласної державної адміністрації,Інститут,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ,РІВНЕНСЬКА ОБЛАСТЬ/М.РІВНЕ, РІВНЕ, РІВНЕ, 33028: Чорновола 74,(036) 264 96 60, (036) 223 53 16,roippo.rv@ukr.net,Вєтров Іван Васильович,в.о. ректора,,,
2707,Коледж корабелів Національного університету кораблебудування імені адмірала Макарова,,105,39044417,Державна,Міністерство освіти і науки України,Коледж,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ, МИКОЛАЇВ, МИКОЛАЇВ, 54010: Леніна 3,,,Ратушняк Ігор Олександрович,,,,,
2712,"Івано-Франківський коледж Державного вищого навчального закладу ""Прикарпатський національний університет імені Василя Стефаника""",,341,39257241,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, ІВАНО-ФРАНКІВСЬК, ІВАНО-ФРАНКІВСЬК, 76018: Степана Бандери 1,0342 57 0008,College_if@ukr.net,Москаленко Юрій Михайлович,в.о. директора,,,,
2713,Відокремлений структурний підрозділ Ананьївський аграрно-економічний коледж Уманського національного університету садівництва,ВСП ААЕТ УНУС,268,38955361,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА,ОДЕСЬКА ОБЛАСТЬ/М.ОДЕСА, АНАНЬЇВСЬКИЙ РАЙОН/М.АНАНЬЇВ, АНАНЬЇВ, 66400: Пушкіна 62,04863 213 80, 214 59, 218 83,adaet_office@ukr.net,Прижбило Віталій Олександрович,директор,,
2718,Київська православна богословська академія,КПБА,0,16484112,Приватна,Без підпорядкування,Академія,М.КИЇВ,М.КИЇВ, ШЕВЧЕНКІВСЬКИЙ, ШЕВЧЕНКІВСЬКИЙ, 01601: Трьохсвятительська 6,(044)278 89 53,info@kda.org.ua,Думенко Сергій Петрович,ректор,,,,
2720,Київське державне хореографічне училище,КДХУ,0,2214946,Державна,Міністерство культури України,Технікум (училище),М.КИЇВ,М.КИЇВ, ШЕВЧЕНКІВСЬКИЙ, ШЕВЧЕНКІВСЬКИЙ, 04112: Тимофія Шамрила 4,(044)4569470; 4560040; 4569055,kdhu@ukr.net,Дорошенко Іван Васильович,директор,,,,
2726,Глухівський коледж Сумського національного аграрного університету,ГК СНАУ,151,39280553,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,СУМСЬКА ОБЛАСТЬ/М.СУМИ,СУМСЬКА ОБЛАСТЬ/М.СУМИ, ГЛУХІВ, ГЛУХІВ, 41400: Терещенків 36,(05444)2-35-52,hlukhiv_ksnau@ukr.net,Гладушка Олександр Федорович,в.о. директора,,,,
2730,Комсомольський політехнічний коледж Кременчуцького національного університету імені Михайла Остроградського,,218,39248242,Державна,Міністерство освіти і науки України,Коледж,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА,ПОЛТАВСЬКА ОБЛАСТЬ/М.ПОЛТАВА, КОМСОМОЛЬСЬК, КОМСОМОЛЬСЬК, 39800: Миру 2,05348 6 12 09, 6 12 08,komspoliteh@gmail.gom,Дзина Наталія Анатоліївна,директор,,,
2731,"Відокремлений структурний підрозділ ""Центр авіаційної підготовки та сертифікації""","ВСП ""ЦАПС""",0,39044239,Державна,Міністерство інфраструктури України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, М.КИЇВ, М.КИЇВ, 03151: Повітрофлотський 76,(044) 520-56-00,,Недбай Сергій Валерійович,директор,,,,
2735,Чернігівський обласний інститут післядипломної педагогічної освіти імені К.Д. Ушинського,,0,2139222,Комунальна,Управління (головне управління) освіти і науки державної обласної адміністрації,Інститут,ЧЕРНІГІВСЬКА ОБЛАСТЬ/М.ЧЕРНІГІВ,ЧЕРНІГІВСЬКА ОБЛАСТЬ/М.ЧЕРНІГІВ, ЧЕРНІГІВ, НОВОЗАВОДСЬКИЙ, 14021: Слобідська 83,(046)2653988,chippo@ukrpost.ua,Заліський Анатолій Андрійович,ректор,,,,
2736,"Рахівський навчально-консультаційний центр Державного вищого навчального закладу ""Прикарпатський національний університет імені Василя Стефаника""",,341,33427608,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД,ЗАКАРПАТСЬКА ОБЛАСТЬ/М.УЖГОРОД, РАХІВСЬКИЙ РАЙОН/М.РАХІВ, РАХІВ, 90600: Богдана Хмельницького 69,342752351,inst@pu.if.ua,Гриник Василь Васильович,завідувач,,,,
